26-44-95-551594-001-01 982                           2     2               5    0   0    0   0
00-17-71-971596-001-01 692                           2     2              25    0   0  125   0
00-17-71-971596-001-01 712                           2     2            1104    0   0 1380 460
00-17-71-971596-001-01 722                           2     2             140    0   0  280 280
00-17-71-971596-001-01 732                           2     2             100    0   0  420   0
00-17-71-971596-001-01 742                           2     2             110    0   0   40   0
00-17-71-971596-001-01 762                           2     2              40    0   0   90   0
00-17-71-971596-001-01 792                           2     2             120    0   0  320   0
00-17-71-971596-001-01 802                           2     2              90    0   0  460   0
00-17-71-971596-001-01 982                           2     2              20    0   0   60   0
00-17-71-971596-001-012032                           2     2              80    0   0   60   0
00-17-71-971596-001-018522                           2     2              58    0   0   20   0
00-17-71-971596-001-019982                           2     2               0    0   0   20   0
96-96-70-931613-001-01 712                           2     2              14    0   0    0   0
26-30-52-401614-001-01 712                           2     2              30    0   0    0   0
26-30-52-401614-001-01 732                           2     2               0    0   0    0   0
26-30-52-401614-001-012002                           2     2               5    0   0    0   0
73-64-90-481633-001-01 712                           2     2              46    0   0    0   0
73-64-90-481633-001-01 742                           2     2             171    0   0    0   0
92-25-23-251704-001-05 712                           2     2              60    0   0    0   0
22-38-66-351705-001-01 701     10   150001  1   91 0 2     2              10    0   0    0   0
22-38-66-351705-001-01 711     84   420001  1   21 212     2             192    0   0    0   0
22-38-66-351705-001-01 732                           2     2             300    0   0    0   0
22-38-66-351705-001-01 742                           2     2              85    0   0    0   0
22-38-66-351705-001-01 752                           2     2            1500    0   0    0   0
97-86-60-251709-001-01 712                           2     2             180    0   0    0   0
97-86-60-251709-001-01 742                           2     2             100    0   0   50   0
97-86-60-251709-001-01 752                           2     2              40    0   0    0   0
63-97-16-081725-001-01 712                           2     2             140    0   0   10   0
63-97-16-081725-001-01 742                           2     2              30    0   0    0   0
63-97-16-081725-001-01 802                           2     2              10    0   0    0   0
30-07-10-441744-001-02 712                           2     2              60    0   0    0   0
99-84-02-401764-001-01 702                           2     2               3    0   0    0   0
99-84-02-401764-001-01 712                           2     2              20    0   0    0   0
99-84-02-401764-001-01 742                           2     2              25    0   0    0   0
46-39-86-171765-001-01 712                           2     2              40    0   0    0   0
76-34-61-711779-001-01 731    100   400001  1  1631632     2              20    0   0    0   0
76-34-61-711779-001-01 742                           2     14 3  6000     25    0   0   10   0
70-69-92-641783-001-01 712                           2     2             156    0   0    0   0
36-49-19-371786-001-01 732                           2     2              60    0   0    0   0
76-08-90-561802-001-01 741     50    35001 21 2 31 212     2               0   90   0    0   0
03-14-29-971820-001-01 382                           2     2              25    0   0    5   0
