66-03-93-271006-001-014222     0                       
66-03-93-271006-001-014232     0                       
66-03-93-271006-001-014241     2                       
66-03-93-271006-001-014252     0                       
66-03-93-271006-001-014261     1    7  1600000  1200000
66-03-93-271006-001-014271     1   24    55000    40000
66-03-93-271006-001-014282     0                       
66-03-93-271006-001-014292     0                       
66-03-93-271006-001-014302     0                       
66-03-93-271006-001-014312     0                       
66-03-93-271006-001-014321    20   10        0   100000
66-03-93-271006-001-014331     5    2     5000    10000
66-03-93-271006-001-014342     0                       
66-03-93-271006-001-014351     1    2        0   100000
66-03-93-271006-001-014361     1                       
66-03-93-271006-001-014371     2   32        0  1000000
66-03-93-271006-001-014382     0                       
66-03-93-271006-001-014392     0                       
66-03-93-271006-001-014401     1                       
66-03-93-271006-001-014412     0                       
66-03-93-271006-001-014422     0                       
66-03-93-271006-001-014432     0                       
66-03-93-271006-001-014442     0                       
66-03-93-271006-001-014452     0                       
66-03-93-271006-001-014462     0                       
66-03-93-271006-001-014472     0                       
66-03-93-271006-001-014482     0                       
66-03-93-271006-001-014492     0                       
66-03-93-271006-001-014502     0                       
66-03-93-271006-001-014512     0                       
66-03-93-271006-001-014522     0                       
66-03-93-271006-001-014532     0                       
66-03-93-271006-001-014542     0                       
66-03-93-271006-001-014552     0                       
66-03-93-271006-001-014562     0                       
71-71-16-361006-001-034012     0                       
71-71-16-361006-001-034022     0                       
71-71-16-361006-001-034031     2    2   170000   150000
71-71-16-361006-001-034042     0                       
71-71-16-361006-001-034052     0                       
71-71-16-361006-001-034061     1    5   180000   130000
71-71-16-361006-001-034071     1    5    60000    50000
71-71-16-361006-001-034082     0                       
71-71-16-361006-001-034091     2    3   120000    55000
71-71-16-361006-001-034101     2    4    40000    30000
71-71-16-361006-001-034112     0                       
71-71-16-361006-001-034121     1    5   250000   220000
71-71-16-361006-001-034131     1                       
71-71-16-361006-001-034142     0                       
71-71-16-361006-001-034152     0                       
71-71-16-361006-001-034161    30                       
71-71-16-361006-001-034171     1    3    10000     4000
71-71-16-361006-001-034182     0                       
71-71-16-361006-001-034191     1    5        0    40000
71-71-16-361006-001-034201     1    3        0     3000
71-71-16-361006-001-034212     0                       
71-71-16-361006-001-034222     0                       
71-71-16-361006-001-034231     1    5    65000    55000
71-71-16-361006-001-034241     1                       
71-71-16-361006-001-034252     0                       
71-71-16-361006-001-034262     0                       
71-71-16-361006-001-034272     0                       
71-71-16-361006-001-034282     0                       
71-71-16-361006-001-034292     0                       
71-71-16-361006-001-034302     0                       
71-71-16-361006-001-034312     0                       
71-71-16-361006-001-034322     0                       
71-71-16-361006-001-034332     0                       
71-71-16-361006-001-034342     0                       
71-71-16-361006-001-034352     0                       
71-71-16-361006-001-034362     0                       
71-71-16-361006-001-034372     0                       
71-71-16-361006-001-034382     0                       
71-71-16-361006-001-034391     1    2    75000    75000
71-71-16-361006-001-034402     0                       
71-71-16-361006-001-034412     0                       
71-71-16-361006-001-034422     0                       
71-71-16-361006-001-034432     0                       
71-71-16-361006-001-034442     0                       
71-71-16-361006-001-034452     0                       
71-71-16-361006-001-034462     0                       
71-71-16-361006-001-034472     0                       
71-71-16-361006-001-034482     0                       
71-71-16-361006-001-034492     0                       
71-71-16-361006-001-034502     0                       
71-71-16-361006-001-034512     0                       
71-71-16-361006-001-034522     0                       
71-71-16-361006-001-034532     0                       
71-71-16-361006-001-034542     0                       
71-71-16-361006-001-034552     0                       
71-71-16-361006-001-034562     0                       
93-03-21-311006-001-044011     1    1    20000    10000
93-03-21-311006-001-044022     0                       
93-03-21-311006-001-044031     2    1    20000    10000
93-03-21-311006-001-044042     0                       
93-03-21-311006-001-044052     0                       
93-03-21-311006-001-044062     0                       
93-03-21-311006-001-044072     0                       
93-03-21-311006-001-044081     4    1    17000    15000
93-03-21-311006-001-044092     0                       
93-03-21-311006-001-044102     0                       
93-03-21-311006-001-044112     0                       
93-03-21-311006-001-044121     2    3   225000   150000
93-03-21-311006-001-044131     1                       
93-03-21-311006-001-044142     0                       
93-03-21-311006-001-044152     0                       
93-03-21-311006-001-044161    40                       
93-03-21-311006-001-044171     2    0    10000     5000
93-03-21-311006-001-044182     0                       
93-03-21-311006-001-044192     0                       
93-03-21-311006-001-044202     0                       
93-03-21-311006-001-044212     0                       
93-03-21-311006-001-044222     0                       
93-03-21-311006-001-044232     0                       
93-03-21-311006-001-044241     1                       
93-03-21-311006-001-044252     0                       
93-03-21-311006-001-044262     0                       
93-03-21-311006-001-044272     0                       
93-03-21-311006-001-044282     0                       
93-03-21-311006-001-044292     0                       
93-03-21-311006-001-044302     0                       
93-03-21-311006-001-044312     0                       
93-03-21-311006-001-044322     0                       
93-03-21-311006-001-044331    20    1     7000    10000
93-03-21-311006-001-044342     0                       
93-03-21-311006-001-044352     0                       
93-03-21-311006-001-044361     1                       
93-03-21-311006-001-044371     1    3  1000000  2000000
93-03-21-311006-001-044382     0                       
93-03-21-311006-001-044392     0                       
93-03-21-311006-001-044401     2                       
93-03-21-311006-001-044412     0                       
93-03-21-311006-001-044422     0                       
93-03-21-311006-001-044432     0                       
93-03-21-311006-001-044442     0                       
93-03-21-311006-001-044452     0                       
93-03-21-311006-001-044462     0                       
93-03-21-311006-001-044472     0                       
93-03-21-311006-001-044482     0                       
93-03-21-311006-001-044492     0                       
93-03-21-311006-001-044502     0                       
93-03-21-311006-001-044512     0                       
93-03-21-311006-001-044522     0                       
93-03-21-311006-001-044532     0                       
93-03-21-311006-001-044542     0                       
93-03-21-311006-001-044552     0                       
93-03-21-311006-001-044562     0                       
64-95-83-641006-001-054011     1   11    90000    30000
64-95-83-641006-001-054022     0                       
64-95-83-641006-001-054031     2    6    50000    20000
64-95-83-641006-001-054042     0                       
64-95-83-641006-001-054052     0                       
64-95-83-641006-001-054061     2    4   200000   125000
64-95-83-641006-001-054071     1    4    60000    40000
64-95-83-641006-001-054081    11    3    10000     6000
64-95-83-641006-001-054091     3    3   500000   400000
64-95-83-641006-001-054101     3    3        0    50000
64-95-83-641006-001-054112     0                       
64-95-83-641006-001-054121     1    3   400000   350000
64-95-83-641006-001-054131     2                       
64-95-83-641006-001-054142     0                       
64-95-83-641006-001-054152     0                       
64-95-83-641006-001-054161   102                       
64-95-83-641006-001-054171     1    2        0        0
64-95-83-641006-001-054182     0                       
64-95-83-641006-001-054191     1    3    50000    45000
64-95-83-641006-001-054202     0                       
64-95-83-641006-001-054212     0                       
64-95-83-641006-001-054222     0                       
64-95-83-641006-001-054232     0                       
64-95-83-641006-001-054241     1                       
64-95-83-641006-001-054252     0                       
64-95-83-641006-001-054262     0                       
64-95-83-641006-001-054272     0                       
64-95-83-641006-001-054282     0                       
64-95-83-641006-001-054292     0                       
64-95-83-641006-001-054302     0                       
64-95-83-641006-001-054312     0                       
64-95-83-641006-001-054322     0                       
64-95-83-641006-001-054331    15    1     8000    10000
64-95-83-641006-001-054342     0                       
64-95-83-641006-001-054352     0                       
64-95-83-641006-001-054362     0                       
64-95-83-641006-001-054372     0                       
64-95-83-641006-001-054382     0                       
64-95-83-641006-001-054392     0                       
64-95-83-641006-001-054401     1                       
64-95-83-641006-001-054412     0                       
64-95-83-641006-001-054422     0                       
64-95-83-641006-001-054432     0                       
64-95-83-641006-001-054442     0                       
64-95-83-641006-001-054452     0                       
64-95-83-641006-001-054462     0                       
64-95-83-641006-001-054472     0                       
64-95-83-641006-001-054482     0                       
64-95-83-641006-001-054492     0                       
64-95-83-641006-001-054502     0                       
64-95-83-641006-001-054512     0                       
64-95-83-641006-001-054522     0                       
64-95-83-641006-001-054532     0                       
64-95-83-641006-001-054542     0                       
64-95-83-641006-001-054552     0                       
64-95-83-641006-001-054562     0                       
54-26-09-511007-001-014012     0                       
54-26-09-511007-001-014022     0                       
54-26-09-511007-001-014031     2    0    32500    20000
54-26-09-511007-001-014042     0                       
54-26-09-511007-001-014052     0                       
54-26-09-511007-001-014062     0                       
54-26-09-511007-001-014072     0                       
54-26-09-511007-001-014082     0                       
54-26-09-511007-001-014092     0                       
54-26-09-511007-001-014102     0                       
54-26-09-511007-001-014112     0                       
54-26-09-511007-001-014121     1    4   350000   150000
54-26-09-511007-001-014132     0                       
54-26-09-511007-001-014142     0                       
54-26-09-511007-001-014152     0                       
54-26-09-511007-001-014161    30                       
54-26-09-511007-001-014171     1    1    10000     5000
54-26-09-511007-001-014182     0                       
54-26-09-511007-001-014192     0                       
54-26-09-511007-001-014202     0                       
54-26-09-511007-001-014212     0                       
54-26-09-511007-001-014222     0                       
