74-70-00-932255-001-01 312 22   2  1  122   2  1  41  1
74-70-00-932255-001-01 412 22   2  2    2   2  1  11  2
74-70-00-932255-001-01 512 22   2  2    2   2  1  21  2
74-70-00-932255-001-01 612 22   2  2    2   2  2   2   
74-70-00-932255-001-01 712 22   2  2    2   2  2   2   
74-70-00-932255-001-01 82                              
93-31-89-762256-001-01 112 22   2  2    2   2  2   2   
93-31-89-762256-001-01 211  2   2  1   22   2  2   2   
93-31-89-762256-001-01 412 22   2  2    2   2  1  12   
93-31-89-762256-001-01 512 22   2  2    2   2  1  11  2
93-31-89-762256-001-01 612 22   2  2    2   2  1  11  2
79-86-31-642256-001-03 111  2   2  2    2   2  2   2   
79-86-31-642256-001-03 211  2   2  2    2   2  1  12   
79-86-31-642256-001-03 32                              
79-86-31-642256-001-03 42                              
30-93-95-652257-001-01 111  2   2  2    2   2  2   2   
30-93-95-652257-001-01 211  2   2  2    2   2  1  21  2
30-93-95-652257-001-01 311  1  12  2    2   2  2   1  2
30-93-95-652257-001-01 411  1  12  2    2   2  1  31  1
30-93-95-652257-001-01 511  1  32  2    2   2  1  21  2
30-93-95-652257-001-01 612 12   2  2    2   2  1  22   
30-93-95-652257-001-01 72                              
14-19-73-232258-001-01 111  2   2  2    1 422  2   2   
14-19-73-232258-001-01 212 12   2  2    2   2  12111 14
14-19-73-232258-001-01 312 12   2  2    2   2  2   2   
14-19-73-232258-001-01 412 12   2  2    2   2  2   2   
14-19-73-232258-001-01 52                              
80-56-51-762259-001-01 111  2   2  2    2   2  2   2   
80-56-51-762259-001-01 211  1  22  2    2   2  2   2   
80-56-51-762259-001-01 311  1  22  2    2   2  1  21  4
80-56-51-762259-001-01 412 11  32  2    2   2  1  21  4
80-56-51-762259-001-01 512 12   2  2    2   2  1  21  4
80-56-51-762259-001-01 612 12   2  2    2   2  2   2   
80-56-51-762259-001-01 712 12   2  2    2   2  2   2   
16-88-52-772260-001-01 111  2   2  2    2   2  1 151 20
21-64-01-842273-001-01 112 52   2  2    2   2  2   2   
21-64-01-842273-001-01 511  2   2  2    2   2  2   2   
21-64-01-842273-001-01 62                              
73-59-89-102273-001-02 112 52   2  2    2   2  2   2   
73-59-89-102273-001-02 212 52   2  2    2   2  2   2   
73-59-89-102273-001-02 312 52   2  2    2   2  2   2   
73-59-89-102273-001-02 412 52   2  2    2   2  2   2   
73-59-89-102273-001-02 511  2   2  2    2   2  2   2   
73-59-89-102273-001-02 612 52   2  2    2   2  2   2   
73-59-89-102273-001-02 712 52   2  2    2   2  2   2   
73-59-89-102273-001-02 811  2   2  2    2   2  2   2   
73-59-89-102273-001-02 912 52   2  2    2   2  2   2   
29-26-31-232274-001-01 111  2   2  2    2   1 22   2   
29-26-31-232274-001-01 211  2   2  2    2   2  2   2   
29-26-31-232274-001-01 311  2   2  2    2   2  2   2   
29-26-31-232274-001-01 412 22   2  2    2   2  2   2   
29-26-31-232274-001-01 511  2   2  2    2   2  2   2   
29-26-31-232274-001-01 62                              
03-57-75-862275-001-01 111  2   2  2    2   2  2   2   
03-57-75-862275-001-01 211  2   2  2    2   2  2   2   
03-57-75-862275-001-01 312 22   2  2    2   2  2   2   
03-57-75-862275-001-01 412 22   2  2    2   2  2   2   
03-57-75-862275-001-01 512 22   2  2    2   2  2   2   
03-57-75-862275-001-01 62                              
03-57-75-862275-001-01 72                              
82-16-51-602276-001-01 111  2   2  2    2   2  2   2   
82-16-51-602276-001-01 211  2   2  2    2   2  2   2   
82-16-51-602276-001-01 312 22   2  2    2   2  2   2   
82-16-51-602276-001-01 412 22   2  2    2   2  2   2   
82-16-51-602276-001-01 512 22   2  2    2   2  2   2   
82-16-51-602276-001-01 62                              
61-97-17-872277-001-01 111  2   2  2    2   2  2   2   
61-97-17-872277-001-01 612 12   2  2    2   2  2   2   
19-61-62-902277-001-03 112 32   2  2    2   2  2   2   
19-61-62-902277-001-03 212 32   2  2    2   2  2   2   
19-61-62-902277-001-03 311  2   2  2    2   2  2   2   
19-61-62-902277-001-03 42                              
19-61-62-902277-001-03 52                              
19-61-62-902277-001-03 611  2   2  2    2   2  2   2   
19-61-62-902277-001-03 711  2   2  2    2   2  2   2   
19-61-62-902277-001-03 811  2   2  2    2   2  2   2   
67-22-78-742278-001-02 211  2   2  2    2   2  1  31  9
67-22-78-742278-001-02 311  2   2  2    2   2  1 142   
67-22-78-742278-001-02 411  2   2  2    2   2  1 212   
67-22-78-742278-001-02 512 42   2  2    2   2  2   2   
67-22-78-742278-001-02 612 42   2  2    2   2  1 212   
67-22-78-742278-001-02 712 42   2  2    2   2  1  62   
67-22-78-742278-001-02 812 22   2  2    2   2  2   2   
69-36-49-082279-001-01 111  2   2  2    2   2  2   2   
69-36-49-082279-001-01 212 12   2  2    2   2  2   2   
69-36-49-082279-001-01 312 12   2  2    2   2  2   2   
69-36-49-082279-001-01 412 12   2  2    2   2  2   2   
69-36-49-082279-001-01 512 12   2  2    2   2  2   2   
69-36-49-082279-001-01 612 12   2  2    2   2  2   2   
69-36-49-082279-001-01 712 12   2  2    2   2  2   2   
69-36-49-082279-001-01 8                               
41-81-85-622280-001-01 111  2   2  2    2   2  2   2   
41-81-85-622280-001-01 211  2   2  2    2   2  2   2   
41-81-85-622280-001-01 312 22   2  2    2   2  2   2   
41-81-85-622280-001-01 412 22   2  2    2   2  2   2   
41-81-85-622280-001-01 512 22   2  2    2   2  2   2   
41-81-85-622280-001-01 612 22   2  2    2   2  2   2   
41-81-85-622280-001-01 712 22   2  2    2   2  2   2   
41-81-85-622280-001-01 82                              
14-58-18-612292-001-02 211  2   2  2    2   2  2   1  5
14-58-18-612292-001-02 311  2   2  2    2   2  2   1  6
14-58-18-612292-001-02 411  2   2  2    2   2  2   2   
14-58-18-612292-001-02 611  2   2  2    2   2  2   2   
14-58-18-612292-001-02 712 22   2  2    2   2  2   2   
14-58-18-612292-001-02 812 22   2  2    2   2  2   1  3
14-58-18-612292-001-021012 22   2  2    2   2  2   2   
14-58-18-612292-001-02112                              
05-63-45-742292-001-05 111  2   2  2    2   2  2   2   
05-63-45-742292-001-05 211  2   2  2    2   2  1  12   
05-63-45-742292-001-05 312 22   2  2    2   2  2   2   
05-63-45-742292-001-05 42                              
05-63-45-742292-001-05 52                              
29-32-41-812293-001-01 111  2   2  2    2   1 12   2   
29-32-41-812293-001-01 612 72   2  2    2   2  2   2   
29-32-41-812293-001-01 711  2   2  2    2   2  2   2   
29-32-41-812293-001-01 811  2   2  2    2   2  2   2   
29-32-41-812293-001-01 92                              
29-32-41-812293-001-01102                              
22-44-20-212293-001-02 111  2   2  2    2   2  2   2   
22-44-20-212293-001-02 211  2   2  2    2   2  1  12   
22-44-20-212293-001-02 32                              
64-85-98-162293-001-03 111  2   2  2    2   2  2   2   
64-85-98-162293-001-03 211  2   2  2    2   2  2   2   
64-85-98-162293-001-03 32                              
48-54-13-872293-001-04 111  2   2  2    2   2  1  22   
48-54-13-872293-001-04 211  2   2  2    2   1 41  12   
99-82-71-872293-001-05 111  2   2  2    2   2  2   2   
99-82-71-872293-001-05 211  2   2  2    2   2  2   2   
99-82-71-872293-001-05 32                              
99-82-71-872293-001-05 42                              
79-64-91-552294-001-01 112 22   2  2    2   2  2   2   
79-64-91-552294-001-01 211  1  12  2    2   1 62   2   
79-64-91-552294-001-01 312 21  22  2    2   2  2   2   
79-64-91-552294-001-01 412 22   2  2    2   2  2   2   
79-64-91-552294-001-01 512 22   2  2    2   2  2   2   
79-64-91-552294-001-01 612 22   2  2    2   2  2   2   
79-64-91-552294-001-01 712 22   2  2    2   2  2   2   
79-64-91-552294-001-01 812 22   2  2    2   2  2   2   
79-64-91-552294-001-01 912 22   2  2    2   2  2   2   
79-64-91-552294-001-011012 22   2  2    2   2  2   2   
79-64-91-552294-001-011112 22   2  2    2   2  2   2   
79-64-91-552294-001-011212 22   2  2    2   2  2   2   
83-01-75-412295-001-01 111  2   2  2    2   2  1  11 14
83-01-75-412295-001-01 312 12   2  2    2   2  1  11  1
83-01-75-412295-001-01 412 12   2  2    2   2  2   2   
83-01-75-412295-001-01 512 12   2  2    2   2  1  12   
83-01-75-412295-001-01 62                              
80-85-79-462296-001-01 111  2   2  2    2   2  1  12   
80-85-79-462296-001-01 211  2   2  2    2   1 31  12   
80-85-79-462296-001-01 312 22   2  2    2   2  2   2   
80-85-79-462296-001-01 412 22   2  2    2   2  2   2   
80-85-79-462296-001-01 511  2   2  2    2   2  1  12   
80-85-79-462296-001-01 612 22   2  2    2   2  2   2   
80-85-79-462296-001-01 712 22   2  2    2   2  1  12   
80-85-79-462296-001-01 812 22   2  2    2   2  1  12   
80-85-79-462296-001-01 912 22   2  2    2   2  1  12   
80-85-79-462296-001-011012 22   2  2    2   2  2   2   
80-85-79-462296-001-01112                              
80-85-79-462296-001-01122                              
78-59-25-362297-001-01 111  2   2  2    2   2  1  11  2
90-57-92-072298-001-01 111  2   2  2    2   2  2   1  6
90-57-92-072298-001-01 211  2   2  2    2   2  2   1  3
90-57-92-072298-001-01 311  2   2  2    2   2  2   1  2
90-57-92-072298-001-01 412 22   2  2    2   2  2   2   
90-57-92-072298-001-01 512 22   2  2    2   2  2   1  1
90-57-92-072298-001-01 612 22   2  2    2   2  2   2   
86-59-55-562299-001-01 111  2   2  2    2   2  2   1  2
86-59-55-562299-001-01 211  2   2  2    2   1 32   1  2
86-59-55-562299-001-01 312 22   2  2    2   2  2   2   
86-59-55-562299-001-01 412 22   2  2    2   2  2   2   
86-59-55-562299-001-01 511  2   2  2    2   2  2   2   
86-59-55-562299-001-01 612 22   2  2    2   2  2   2   
86-59-55-562299-001-01 712 22   2  2    2   2  2   2   
86-59-55-562299-001-01 812 22   2  2    2   2  2   2   
86-59-55-562299-001-01 92                              
96-15-71-562311-001-01 111  2   2  2    2   2  2   1  2
96-15-71-562311-001-01 211  2   2  2    2   2  2   2   
96-15-71-562311-001-01 3                               
96-15-71-562311-001-01 511  2   2  2    2   2  2   2   
96-15-71-562311-001-01 612 12   2  2    2   2  2   2   
96-15-71-562311-001-01 712 12   2  2    2   2  2   2   
96-15-71-562311-001-01 812 12   2  2    2   2  2   2   
96-15-71-562311-001-01 92                              
89-81-17-292311-001-04 111  2   2  2    2   2  1 142   
89-81-17-292311-001-04 211  2   2  2    2   2  2   2   
89-81-17-292311-001-04 32                              
89-81-17-292311-001-04 42                              
61-02-06-092312-001-01 111  2   2  2    2   2  2   1  4
61-02-06-092312-001-01 211  2   2  2    2   2  1  12   
61-02-06-092312-001-01 312 12   2  2    2   2  1  12   
61-02-06-092312-001-01 412 12   2  2    2   2  1  12   
61-02-06-092312-001-01 512 12   2  2    2   2  1  12   
61-02-06-092312-001-01 612 12   2  2    2   2  1  12   
61-02-06-092312-001-01 712 12   2  2    2   2  2   2   
61-02-06-092312-001-01 82                              
61-02-06-092312-001-01 92                              
75-37-54-952313-001-01 111  2   2  2    2   2  1 142   
75-37-54-952313-001-01 312 12   2  2    2   2  2   2   
75-37-54-952313-001-01 412 12   2  2    2   2  2   2   
75-37-54-952313-001-01 512 12   2  2    2   2  2   2   
75-37-54-952313-001-01 611  2   2  2    2   2  1 142   
75-37-54-952313-001-01 711  2   2  2    2   2  2   2   
30-53-00-862313-001-04 112 22   2  2    2   2  2   2   
30-53-00-862313-001-04 211  2   2  2    2   2  2   2   
30-53-00-862313-001-04 32                              
30-53-00-862313-001-04 42                              
56-57-01-262314-001-02 212 32   2  2    2   2  2   2   
56-57-01-262314-001-02 311  2   2  2    2   2  1 141 35
56-57-01-262314-001-02 412 32   2  2    2   2  2   2   
56-57-01-262314-001-02 52                              
56-57-01-262314-001-02 62                              
56-57-01-262314-001-02 72                              
85-96-93-022316-001-01 111  2   2  2    2   2  2   1  1
85-96-93-022316-001-01 211  2   2  2    2   2  2   2   
85-96-93-022316-001-01 311  2   2  2    2   2  1  12   
85-96-93-022316-001-01 412 32   2  2    2   2  2   2   
85-96-93-022316-001-01 512 32   2  2    2   2  2   2   
85-96-93-022316-001-01 611  2   2  2    2   2  1  12   
85-96-93-022316-001-01 711  2   2  2    2   2  2   2   
85-96-93-022316-001-01 812 32   2  2    2   2  2   2   
85-96-93-022316-001-01 912 32   2  2    2   2  2   2   
85-96-93-022316-001-011012 32   2  2    2   2  2   2   
85-96-93-022316-001-011112 32   2  2    2   2  2   2   
85-96-93-022316-001-01122                              
22-80-06-872317-001-01 112 22   2  2    2   2  2   2   
22-80-06-872317-001-01 211  2   2  2    2   2  2   1  3
22-80-06-872317-001-01 312 22   2  2    2   2  2   2   
22-80-06-872317-001-01 4                               
22-80-06-872317-001-01 511  2   2  2    2   2  1  02   
22-80-06-872317-001-01 612 22   2  2    2   2  2   2   
22-80-06-872317-001-01 712 22   2  2    2   2  2   2   
22-80-06-872317-001-01 812 22   2  2    2   2  2   2   
22-80-06-872317-001-01 912 22   2  2    2   2  2   2   
22-80-06-872317-001-01102                              
45-27-67-932318-001-01 111  2   2  2    2   2  2   2   
45-27-67-932318-001-01 211  2   2  2    2   1 81  11  4
45-27-67-932318-001-01 411  2   2  2    2   2  2   2   
45-27-67-932318-001-01 511  2   2  2    2   2  2   2   
45-27-67-932318-001-01 611  2   2  2    2   2  2   2   
45-27-67-932318-001-01 711  2   2  2    2   2  2   2   
45-27-67-932318-001-01 812 22   2  2    2   2  2   2   
45-27-67-932318-001-01 912 22   2  2    2   2  2   2   
45-27-67-932318-001-011012 22   2  2    2   2  1  12   
45-27-67-932318-001-011112 22   2  2    2   2  2   2   
58-86-03-572318-001-03 111  2   2  2    2   2  1  12   
58-86-03-572318-001-03 211  2   2  2    2   2  1  11  2
58-86-03-572318-001-03 32                              
58-86-03-572318-001-03 42                              
58-86-03-572318-001-03 52                              
86-63-88-502320-001-02 211  2   2  2    2   2  2   1  5
86-63-88-502320-001-02 412 22   2  2    2   2  2   2   
86-63-88-502320-001-02 512 22   2  2    2   2  2   2   
26-42-83-982320-001-03 112 22   2  2    2   2  2   2   
26-42-83-982320-001-03 211  2   2  2    2   2  1  12   
26-42-83-982320-001-03 32                              
26-42-83-982320-001-03 42                              
26-42-83-982320-001-03 52                              
80-22-47-542330-001-01 112 22   2  2    2   2  2   2   
80-22-47-542330-001-01 211  2   2  2    2   2  2   2   
80-22-47-542330-001-01 511  2   2  2    2   2  2   2   
80-22-47-542330-001-01 812 22   2  2    2   2  2   2   
93-78-78-682330-001-03 111  2   2  2    2   2  2   1  2
93-78-78-682330-001-03 211  2   2  2    2   2  1  12   
93-78-78-682330-001-03 311  2   2  2    2   2  1  12   
93-78-78-682330-001-03 411  2   2  2    2   2  1  12   
93-78-78-682330-001-03 511  2   2  2    2   2  1  12   
93-78-78-682330-001-03 611  2   2  2    2   2  1  12   
93-78-78-682330-001-03 711  2   2  2    2   2  1  12   
93-78-78-682330-001-03 812 22   2  2    2   2  1  12   
93-78-78-682330-001-03 912 22   2  2    2   2  1  12   
93-78-78-682330-001-031012 22   2  2    2   2  2   2   
93-78-78-682330-001-03112                              
32-23-46-362331-001-02 211  2   2  2    2   2  1 211  8
32-23-46-362331-001-02 411  2   2  2    2   2  1  42   
32-23-46-362331-001-02 512 22   2  2    2   2  2   2   
32-23-46-362331-001-02 612 22   2  2    2   2  2   2   
32-23-46-362331-001-02 712 22   2  2    2   2  2   2   
32-23-46-362331-001-02 82                              
85-36-62-822331-001-03 112 22   2  2    2   2  2   2   
85-36-62-822331-001-03 211  2   2  1   12   2  2   2   
85-36-62-822331-001-03 312 22   2  2    2   2  2   2   
43-48-43-982332-001-01 111  2   2  2    2   1 21  12   
43-48-43-982332-001-01 412 12   2  2    2   2  2   2   
43-48-43-982332-001-01 511  2   2  2    2   2  1  22   
43-48-43-982332-001-01 612 12   2  2    2   2  2   2   
43-48-43-982332-001-01 712 12   2  2    2   2  1  12   
66-03-37-532332-001-02 111  2   2  2    2   2  2   2   
66-03-37-532332-001-02 211  2   2  2    2   2  1  22   
66-03-37-532332-001-02 32                              
16-87-07-492332-001-03 111  2   2  2    2   2  2   2   
16-87-07-492332-001-03 211  2   2  2    2   2  2   2   
16-87-07-492332-001-03 32                              
50-36-38-522333-001-01 112 22   2  2    2   2  2   2   
50-36-38-522333-001-01 211  2   2  2    2   2  2   2   
50-36-38-522333-001-01 511  2   2  2    2   2  2   2   
16-67-78-002333-001-04 111  2   2  2    2   2  2   2   
16-67-78-002333-001-04 211  2   2  2    2   2  2   2   
16-67-78-002333-001-04 32                              
16-67-78-002333-001-04 42                              
14-75-18-462334-001-01 111  2   2  2    2   2  2   2   
14-75-18-462334-001-01 211  2   2  2    2   2  2   2   
55-18-13-572335-001-01 111  2   2  2    2   2  2   2   
55-18-13-572335-001-01 211  2   2  2    2   2  2   2   
55-18-13-572335-001-01 312 12   2  2    2   2  2   2   
55-18-13-572335-001-01 412 12   2  2    2   2  2   2   
55-18-13-572335-001-01 511  2   2  2    2   2  2   2   
55-18-13-572335-001-01 712 12   2  2    2   2  2   2   
55-18-13-572335-001-01 82                              
92-87-43-342336-001-01 112 22   2  2    2   2  2   2   
92-87-43-342336-001-01 211  2   2  2    2   2  2   2   
92-87-43-342336-001-01 312 22   2  2    2   2  2   2   
92-87-43-342336-001-01 412 22   2  2    2   2  2   2   
92-87-43-342336-001-01 512 22   2  2    2   2  2   2   
92-87-43-342336-001-01 612 22   2  2    2   2  2   2   
92-87-43-342336-001-01 712 22   2  2    2   2  2   2   
92-87-43-342336-001-01 82                              
89-20-65-962337-001-01 111  2   2  2    2   2  2   2   
89-20-65-962337-001-01 2                               
89-20-65-962337-001-01 312 12   2  2    2   2  2   2   
89-20-65-962337-001-01 412 12   2  2    2   2  2   2   
89-20-65-962337-001-01 512 12   2  2    2   2  2   2   
89-20-65-962337-001-01 62                              
39-63-22-942337-001-02 211  2   2  2    2   2  2   2   
39-63-22-942337-001-02 512 22   2  2    2   2  2   2   
39-63-22-942337-001-02 612 22   2  2    2   2  2   2   
39-63-22-942337-001-02 812 22   2  2    2   2  2   2   
39-63-22-942337-001-02 912 22   2  2    2   2  2   2   
39-63-22-942337-001-021012 22   2  2    2   2  2   2   
39-63-22-942337-001-02112                              
38-22-99-112337-001-03 111  2   2  2    2   2  2   2   
38-22-99-112337-001-03 211  2   2  2    2   2  2   2   
38-22-99-112337-001-03 312 22   2  2    2   2  2   2   
38-22-99-112337-001-03 42                              
87-83-98-062349-001-01 111  2   2  2    2   2  2   2   
87-83-98-062349-001-01 212 12   2  2    2   2  2   1  6
87-83-98-062349-001-01 512 12   2  2    2   2  2   2   
87-83-98-062349-001-01 612 12   2  2    2   2  2   2   
87-83-98-062349-001-01 712 12   2  2    2   2  2   2   
87-83-98-062349-001-01 8                               
87-83-98-062349-001-01 92                              
43-46-75-792349-001-03 112 22   2  2    2   2  2   2   
43-46-75-792349-001-03 211  2   2  2    2   2  2   2   
16-05-33-002349-001-04 111  2   2  2    2   2  2   2   
16-05-33-002349-001-04 212 12   2  2    2   2  2   2   
16-05-33-002349-001-04 32                              
68-30-71-792350-001-03 311  2   2  2    2   2  1  12   
68-30-71-792350-001-03 511  2   2  2    2   2  1  12   
68-30-71-792350-001-03 611  2   2  2    2   2  2   1  1
68-30-71-792350-001-03 711  2   2  2    2   2  1  12   
68-30-71-792350-001-03 812 72   2  2    2   2  1  12   
14-98-81-492352-001-02 211  2   2  2    2   2  1 702   
14-98-81-492352-001-02 511  2   2  2    2   2  1 501  7
14-98-81-492352-001-02 8                               
10-53-21-932352-001-03 111  2   2  2    2   2  1 241 12
10-53-21-932352-001-03 211  2   2  2    2   2  1 352   
10-53-21-932352-001-03 312 12   2  2    2   2  2   2   
10-53-21-932352-001-03 42                              
10-53-21-932352-001-03 52                              
12-97-36-292352-001-04 111  2   2  2    2   2  2   2   
12-97-36-292352-001-04 211  2   2  2    2   2  2   2   
12-97-36-292352-001-04 312 22   2  2    2   2  2   2   
12-97-36-292352-001-04 412 22   2  2    2   2  2   2   
12-97-36-292352-001-04 52                              
12-97-36-292352-001-04 611  2   2  2    2   2  2   2   
34-46-16-812352-001-06 111  2   2  2    2   2  2   2   
34-46-16-812352-001-06 212 12   2  2    2   2  2   2   
34-46-16-812352-001-06 32                              
34-46-16-812352-001-06 42                              
81-32-40-342352-001-07 112 22   2  2    2   2  2   1  5
81-32-40-342352-001-07 211  2   2  2    2   2  2   2   
81-32-40-342352-001-07 32                              
87-03-73-532353-001-01 111  2   2  2    2   2  2   2   
87-03-73-532353-001-01 712 92   2  2    2   2  2   2   
87-03-73-532353-001-01 812 92   2  2    2   2  2   2   
87-03-73-532353-001-01 911  2   2  2    2   2  2   2   
87-03-73-532353-001-01192                              
87-03-73-532353-001-012211  2   2  2    2   2  2   1  8
31-61-58-012353-001-03 111  2   2  2    2   2  2   2   
31-61-58-012353-001-03 211  2   2  2    2   2  2   1  5
31-61-58-012353-001-03 311  2   2  2    2   2  1  12   
31-61-58-012353-001-03 411  2   2  2    2   2  2   2   
31-61-58-012353-001-03 511  2   2  2    2   2  2   1  1
31-61-58-012353-001-03 612 22   2  2    2   2  2   2   
31-61-58-012353-001-03 712 22   2  2    2   2  2   2   
31-61-58-012353-001-03 812 22   2  2    2   2  1  12   
31-61-58-012353-001-03 92                              
31-61-58-012353-001-03102                              
18-73-48-012353-001-04 111  2   2  2    2   2  2   2   
18-73-48-012353-001-04 211  2   2  1   12   2  1  61 12
18-73-48-012353-001-04 312 22   2  2    2   2  2   2   
18-73-48-012353-001-04 42                              
46-05-43-172353-001-05 111  2   2  2    2   2  2   1  7
46-05-43-172353-001-05 211  2   2  2    2   2  2   2   
46-05-43-172353-001-05 32                              
00-22-08-832354-001-01 111  2   2  2    2   2  2   2   
00-22-08-832354-001-01 211  2   2  2    2   1142   2   
00-22-08-832354-001-01 311  2   2  2    2   2  2   2   
00-22-08-832354-001-01 511  2   2  2    2   2  2   2   
00-22-08-832354-001-01 611  2   2  2    2   2  2   2   
00-22-08-832354-001-01 712 22   2  2    2   2  2   2   
00-22-08-832354-001-01 812 22   2  2    2   2  2   2   
00-22-08-832354-001-01 912 22   2  2    2   2  2   2   
19-93-05-372354-001-04 111  2   2  2    2   2  2   2   
19-93-05-372354-001-04 211  2   2  2    2   2  2   2   
19-93-05-372354-001-04 32                              
19-93-05-372354-001-04 42                              
19-93-05-372354-001-04 52                              
48-82-44-022355-001-01 112 21  12  2    2   2  1  21  2
48-82-44-022355-001-01 211  2   2  2    2   2  1  32   
48-82-44-022355-001-01 412 22   2  2    2   2  2   2   
48-82-44-022355-001-01 511  2   2  2    2   2  1  32   
48-82-44-022355-001-01 612 22   2  2    2   2  2   2   
48-82-44-022355-001-01 712 52   2  2    2   2  2   2   
48-82-44-022355-001-01 812 52   2  2    2   2  1 142   
48-82-44-022355-001-01 912 52   2  2    2   2  1  62   
48-82-44-022355-001-011012 52   2  2    2   2  1  62   
48-82-44-022355-001-011111  2   2  2    2   1241  12   
48-82-44-022355-001-01122                              
66-57-22-712356-001-01 111  2   2  2    2   2  2   1  3
66-57-22-712356-001-01 211  2   2  2    2   2  2   2   
66-57-22-712356-001-01 311  2   2  2    2   2  2   2   
66-57-22-712356-001-01 411  2   2  2    2   2  1  22   
66-57-22-712356-001-01 512 22   2  2    2   2  1  12   
66-57-22-712356-001-01 612 22   2  2    2   2  1  12   
66-57-22-712356-001-01 712 22   2  2    2   2  2   2   
66-57-22-712356-001-01 82                              
57-18-13-692360-001-01 111  2   2  2    2   2  2   2   
57-18-13-692360-001-01 211  2   2  2    2   2  2   2   
57-18-13-692360-001-01 312 22   2  2    2   2  2   2   
57-18-13-692360-001-01 412 22   2  2    2   2  2   2   
57-18-13-692360-001-01 52                              
05-56-85-772368-001-01 111  2   2  2    2   2  2   1  5
05-56-85-772368-001-01 312 12   2  2    2   2  2   2   
05-56-85-772368-001-01 412 12   2  2    2   2  2   2   
05-56-85-772368-001-01 52                              
16-06-99-892369-001-01 111  2   2  2    2   2  1  51 12
16-06-99-892369-001-01 212 12   2  2    2   2  2   2   
54-52-86-502371-001-01 111  2   2  2    2   2  2   2   
54-52-86-502371-001-01 212 12   2  2    2   2  2   1  6
54-52-86-502371-001-01 411  2   2  2    2   2  2   2   
54-52-86-502371-001-01 512 42   2  2    2   2  2   2   
54-52-86-502371-001-01 612 42   2  2    2   2  2   2   
54-52-86-502371-001-01 712 42   2  2    2   2  2   2   
54-52-86-502371-001-01 811  2   2  2    2   2  2   2   
41-12-34-602371-001-03 112 22   2  2    2   2  2   2   
41-12-34-602371-001-03 211  2   2  2    2   2  2   2   
41-12-34-602371-001-03 32                              
19-42-65-672372-001-01 111  2   2  2    2   2  2   2   
19-42-65-672372-001-01 211  2   2  2    2   1 61  41  3
19-42-65-672372-001-01 4                               
19-42-65-672372-001-01 512 22   2  2    2   2  1  22   
19-42-65-672372-001-01 62                              
42-73-45-382372-001-03 112 22   2  2    2   2  2   2   
42-73-45-382372-001-03 211  2   2  2    2   2  2   2   
42-73-45-382372-001-03 32                              
03-24-77-012373-001-02 211  2   2  2    2   2  1  22   
81-79-41-972373-001-03 111  2   2  2    2   2  2   2   
81-79-41-972373-001-03 211  2   2  2    2   2  1  31  4
81-79-41-972373-001-03 312 22   2  2    2   2  2   2   
81-79-41-972373-001-03 42                              
28-79-16-082374-001-01 112 22   2  2    2   2  2   2   
28-79-16-082374-001-01 211  2   2  2    2   2  2   2   
28-79-16-082374-001-01 312 22   2  2    2   2  2   2   
28-79-16-082374-001-01 412 22   2  2    2   2  2   2   
28-79-16-082374-001-01 512 22   2  2    2   2  2   2   
28-79-16-082374-001-01 612 22   2  2    2   2  2   2   
28-79-16-082374-001-01 712 22   2  2    2   2  2   2   
28-79-16-082374-001-01 812 22   2  2    2   2  2   2   
28-79-16-082374-001-01 92                              
28-79-16-082374-001-01102                              
28-79-16-082374-001-01112                              
60-08-42-862375-001-01 111  2   2  2    2   2  1  12   
60-08-42-862375-001-01 212 12   2  2    2   2  1  12   
60-08-42-862375-001-01 312 12   2  2    2   2  2   2   
33-43-17-322376-001-01 111  2   2  2    2   2  2   2   
33-43-17-322376-001-01 211  2   2  2    2   2  2   2   
12-35-23-782387-001-01 111  2   2  2    2   2  2   2   
12-35-23-782387-001-01 211  2   2  2    2   2  2   2   
12-35-23-782387-001-01 312 12   2  2    2   2  2   2   
12-35-23-782387-001-01 412 12   2  2    2   2  2   2   
17-13-64-832389-001-01 111  2   2  2    2   2  2   2   
17-13-64-832389-001-01 211  2   2  2    2   2  1  32   
17-13-64-832389-001-01 32                              
17-13-64-832389-001-01 42                              
77-70-58-352389-001-02 211  2   2  2    2   1141  22   
77-70-58-352389-001-02 3                               
77-70-58-352389-001-02 412 22   2  2    2   2  2   2   
77-70-58-352389-001-02 512 22   2  2    2   2  2   2   
77-70-58-352389-001-02 612 22   2  2    2   2  2   2   
77-70-58-352389-001-02 712 22   2  2    2   2  2   2   
77-70-58-352389-001-02 812 22   2  2    2   2  2   2   
95-75-70-262390-001-01 112 22   2  2    2   2  2   2   
95-75-70-262390-001-01 211  2   2  2    2   2  2   1  3
95-75-70-262390-001-01 311  2   2  2    2   2  2   2   
95-75-70-262390-001-01 412 22   2  2    2   2  2   2   
95-75-70-262390-001-01 511  2   2  2    2   2  2   2   
95-75-70-262390-001-01 612 22   2  2    2   2  2   2   
95-75-70-262390-001-01 712 22   2  2    2   2  2   2   
95-75-70-262390-001-01 812 22   2  2    2   2  2   2   
67-42-09-682391-001-01 111  2   2  2    2   2  2   2   
67-42-09-682391-001-01 211  2   2  2    2   2  2   1  3
67-42-09-682391-001-01 3                               
67-42-09-682391-001-01 412 22   2  2    2   2  2   2   
67-42-09-682391-001-01 512 22   2  2    2   2  2   2   
67-42-09-682391-001-01 612 22   2  2    2   2  2   2   
67-42-09-682391-001-01 712 22   2  2    2   2  2   2   
