51-70-28-891076-001-01 311  50002     2     2      2     2     2     
51-70-28-891076-001-01 411  50002     2     2      2     2     2     
45-88-08-271077-001-01 111  60002     2     2      2     2     2     
45-88-08-271077-001-01 32                                            
45-88-08-271077-001-01 42                                            
45-88-08-271077-001-01 52                                            
45-88-08-271077-001-01 612      1 10002     2      2     2     2     
45-88-08-271077-001-01 72                                            
83-42-33-561078-001-01 111  60002     2     2      2     2     2     
83-42-33-561078-001-01 22                                            
83-42-33-561078-001-01 32                                            
83-42-33-561078-001-01 42                                            
83-42-33-561078-001-01 52                                            
83-42-33-561078-001-01 62                                            
83-42-33-561078-001-01 72                                            
51-38-42-661079-001-01 111  45002     2     2      1 20002     2     
51-38-42-661079-001-01 211  20002     2     2      2     2     2     
51-38-42-661079-001-01 311 140002     2     2      1 30002     2     
51-38-42-661079-001-01 411 280002     2     2      1 50002     1 7000
51-38-42-661079-001-01 511 350002     2     2      1 35002     2     
51-38-42-661079-001-01 611 350002     2     2      1 50002     1 8400
51-38-42-661079-001-01 72                                            
70-13-86-621080-001-01 12                                            
70-13-86-621080-001-01 22                                            
70-13-86-621080-001-01 32                                            
70-13-86-621080-001-01 42                                            
70-13-86-621080-001-01 52                                            
70-13-86-621080-001-01 62                                            
70-13-86-621080-001-01 72                                            
15-64-51-681081-001-01 111 350001100002     2      1 20002     2     
15-64-51-681081-001-01 22                                            
15-64-51-681081-001-01 311  50002     2     2      2     2     2     
15-64-51-681081-001-01 411  50002     2     2      2     2     2     
15-64-51-681081-001-01 52                                            
40-74-76-771082-001-01 12                                            
40-74-76-771082-001-01 22                                            
40-74-76-771082-001-01 42                                            
71-92-06-801083-001-01 12                                            
71-92-06-801083-001-01 22                                            
71-92-06-801083-001-01 42                                            
71-92-06-801083-001-01 52                                            
91-21-42-141095-001-01 12                                            
91-21-42-141095-001-01 22                                            
91-21-42-141095-001-01 32                                            
91-21-42-141095-001-01 42                                            
91-21-42-141095-001-01 52                                            
91-21-42-141095-001-01 62                                            
33-55-42-431096-001-01 111 350002     2     2      2     2     2     
