25-18-70-60c2b5fc68a90d40849ab1387e4f8d82df2021-02-02T11:41:4015153                                **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-02T11:13:10144111114
25-29-15-47ccac1f2e0ca14ec5b8059348d689cda02021-01-04T09:45:20 7 71  62  4       19**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-04T07:55:45111143344
25-31-09-105382382a0c534f86ba72eaccdf6d5a622021-06-11T08:45:2416162  91  1       10**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-11T05:45:22111141144
25-48-61-602d891d2b92f149c79e9bc21c992d2f572021-06-24T10:05:08 2 23 182  7        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-24T11:38:07111343334
25-61-70-00785074df619d463f8053802c92e96b742020-12-20T13:01:4821212   0  6212011006**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-20T10:02:00111141334
25-66-18-83deee90b66083439f8882b5a61c567ae22020-12-29T10:04:3412128  72  2        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-29T06:50:33144144324
25-76-69-65d69f20c67b984d9f97e954ec7932412d2021-11-04T10:52:0721215 131  4        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-04T06:20:38111113314
25-83-12-16708f3c300a4e4de3860f6671178f6f902021-01-16T11:09:3455551  91  2        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-16T08:09:42444114414
26-24-28-417011f375562a47a8a25ebc1220d773eb2021-06-30T13:02:34 1 15 362  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-30T10:22:55144443344
26-26-10-6698f4915937cb4971804f8c440a7e9bb62021-11-09T11:02:1923232  71  4        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-09T08:50:30111141144
26-26-74-785a5a63e955564390989d3cdd4b7a83232021-05-02T14:38:19 9 92 231  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-02T11:39:31111144333
26-45-77-7316c36538583a48b2a46d8d34bff44f6b2021-03-24T13:58:2814143  53  8        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-24T12:52:17444444444
26-49-97-561187a5d303b24b28aa79e895929ae24d2021-07-05T10:38:55 9 93  83  5        8**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-06T09:36:56111134334
26-70-20-6543cab16657fc4334bb802d0f4c11975b2021-03-31T11:41:12 9 92  41  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-31T08:41:33121133131
27-01-55-62d7df1a6faea440f2ba5fe6ffb4fd236f2021-02-08T13:25:59 7 72  82  3       24**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-08T10:29:02112141414
27-07-13-1077823385d96a4ef39f7be6319031b7302021-03-10T09:55:34 7 73 142  2      112**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-10T08:34:55111343433
27-07-69-25bb849df1f4e14d2582979b75b0ddf2912021-01-12T13:50:2112128 102  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-12T11:38:12141141111
27-12-97-63afb28d34da194a019465d81f7053ceab2021-05-28T07:18:2112128 252  3       13**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-24T09:56:38411111111
27-21-42-6223d11595c7d641d88dc0278f401da2092021-09-11T10:21:59 2 23 122  3        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-09-11T07:18:10144141144
27-68-78-78aedcacfe52b545c3b937e62bf904a8702021-08-26T14:27:0312127 202 24        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-27T06:06:09444331114
27-75-52-183a8327ccf46c4fbb8e06454526487ec12020-12-31T08:57:3812128  22  1        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-31T06:39:18111134331
27-81-45-32f88aad0aba7a46e5ab437201c76654b82021-07-05T11:46:0254541 312  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-05T08:46:11444314414
28-01-45-62f580fb096aa44beea6c7121578719c472021-06-09T10:45:5155551 132  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-09T07:46:02444114444
28-02-63-881c281ac267df4c18a26fd4a1e21253f82021-03-15T10:33:03 7 72  92  3       39**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-15T07:36:57111443114
28-25-64-3901b6e49d107447739033640e1a773b322021-11-22T11:36:58 1 11 121  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-22T10:02:10124143334
28-34-63-033d4b4d17201f42bcbfd971e1dc454dbb2021-01-02T11:29:1114147  81  2        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-02T08:31:31111131114
29-04-41-564dc3df919fb64505b59d7aeb085550c52021-03-11T11:02:34 7 73 192  6        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-11T08:05:34444441114
29-13-94-871857815e7ccc4c3c80183ee70f1a522c2021-02-16T09:55:24 6 63  41  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-16T11:44:04114444334
29-30-93-926ba457b9264f4babb4a6c6e42dfea2f12021-05-17T10:18:3412122 101  1        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-17T08:28:35111141114
29-40-51-88c469efc2d6714682976b6b585c06cf0d2021-06-02T12:02:5453531 283  1      303**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-02T09:03:23444114414
29-41-98-71f0bcfec74a0a47169faf981b73dfa8492021-02-09T09:22:4924244 161  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-09T06:27:02244244144
29-76-24-492b3dc96996f948f885dd3b1505281d0f2021-11-15T10:33:0253531  33  4      302**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-15T07:33:28444414414
29-90-32-999f349738c13945738f0fcac82fe059502021-03-08T11:58:39 7 73 102  1        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-08T09:04:10111444332
30-32-58-8094eb3c0659614b39931c04086df0fe5c2021-02-08T10:28:2114146  72  5        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-08T07:02:17144141331
31-02-15-72348369147018401aad245bfcb5738d492021-10-12T09:53:2051511 361  2        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-12T06:53:28444414414
31-38-01-30cafb01ca04e749029420f7d0e28cf9462021-01-18T15:45:1920207 181  3       11**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-19T06:40:11111443344
31-39-34-321098202b04f14babb73327314f5983ab2021-07-03T13:49:32 4 44  42  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-05T06:14:38433343344
31-58-49-4499d486eaa08a4ac8af07cb0673c8d0c92021-09-10T09:13:24 7 71 122  3        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-09-10T07:07:57144144334
31-71-96-416612b0c5c8014bc590ab236d3f8a67b12021-01-18T10:56:2655551 262  2        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-18T07:56:43444114114
32-23-82-819ee2aeeaadc34d49b3e9a27cf1c11fa82021-08-19T09:54:1317175 143  1      305                **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-19T06:58:08111143324
32-24-12-67125d8d8a804640ec8b0874f78b5d84c12021-06-13T12:07:2224242 153  4        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-13T09:55:15133434344
32-36-85-0379476515eb48416683895ba014ecc0432021-01-13T12:12:3918181  21  3       15**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-13T09:16:26111141111
32-60-26-67d698872d083a4f3aab63fba3e1385d862021-06-04T14:47:1424245  63  4      313**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-04T14:40:36111133333
32-66-27-872a718ef1a4784eda94a1c077b1cbe8682021-10-22T11:45:2616164 182  3       20**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-22T07:40:02111441344
32-78-57-97c9038cca0a5c46ffa45a80eb2a8f153c2021-03-03T10:28:1953531 383  2      301**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-03T07:28:32444114414
33-09-36-22cd4738c1cacd47e19da8175173ed95b02020-12-29T12:16:2117174 343  2        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-26T12:52:11111141114
33-28-65-96192b0578403c4a93ba6479062922aa972021-02-09T14:57:2518181 191  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-10T07:40:04144143114
33-31-71-2549990debeaee42cb804cc691670e0e2c2021-03-12T17:07:01 9 93 151  7        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-12T08:00:04111113334
33-50-28-477f5a7dfb98b14df19f3d900b65ef6ee62021-06-18T16:09:3420207  61  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-19T08:19:03111111144
33-68-65-4051bfa4b684b3404d8557a6a64f7835b72021-03-15T10:56:05 7 71 342  6       50**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-15T08:56:02141441114
33-69-81-55b63b33a9c4364bd091c36ad0b88318692021-03-10T13:35:4552521 131  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-11T06:20:12444114444
33-77-33-7758419d176d9a48baaa9c66b254a3938d2021-06-03T11:34:09 7 72 102  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-03T08:35:22111124114
33-93-86-1143c8bc84316143628719f30613f7d4da2021-01-10T10:30:0912128 152  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-10T11:41:08144441144
34-15-64-276ced9d767bc441b9a06a1166982cce642021-08-03T12:05:2918182 263  4        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-03T10:05:05444433334
34-16-82-945cb5ad6abc0344b8b19eb50cd7d739892021-10-11T10:54:0022222 161  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-11T09:34:09111111114
34-64-64-19b7bab450d3384920a28b9f3b6554eabd2021-08-23T15:53:2125254 133  4      329**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-23T13:45:09444443114
34-76-48-1957a192e1b8ac48c2a1b77aaa5048c77d2021-06-19T16:17:2615152  91  6        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-19T13:17:45144444114
34-80-29-34bf1c3aecee284e258f22f85725f42b492021-07-14T15:05:3514147  21  4        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-14T12:09:31111444344
35-69-84-1115c2671c717b4d46b4467b5b68f1cfde2021-05-17T13:13:1417173  31  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-17T10:19:46111441143
36-72-54-665c43e0b866744f9091b111e7088596022021-07-27T13:27:4818183 343  2        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-28T07:09:02344443344
36-78-86-78bdf1b37700e6445494d008e4ead01d7f2021-01-25T09:30:09 8 82 141  3        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-25T06:30:41111114113
36-81-06-0046d48df7f4a4411398075c1dcb707b4a2021-06-02T14:04:3517174 281  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-02T12:17:52133443344
36-91-68-94f6c7d7c357e243c18c4020d27b2548cd2021-06-11T18:26:1623232  83  1      307**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-11T15:29:07144111111
36-98-89-492c04a7ae80bb4764b6c47cc1c53655f82021-03-10T09:38:59 7 71 282  3        7**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-10T06:43:45111141114
37-27-71-315999ebc6135c4031ab2a360655509f4f2020-12-18T11:02:50 7 71 162            **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-18T08:11:21111144344
37-37-76-2677e5ea11bf7b4db9bf901b1feb9d070e2021-03-10T15:17:1419197  11  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-10T14:21:30111141114
37-75-00-814a638846ffe444069573d2bf846c37f52021-05-11T11:45:1817172  41  8        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-11T12:31:36111443414
37-96-00-16e95cc212f78342788a95b2a64485d5212021-08-03T12:34:2111112  41  3        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-03T09:38:00111434414
38-26-54-215cabcf457b23475f8986831763d110b52021-06-21T11:05:4816168  82  5        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-21T10:43:01111441114
38-37-35-74e5d7186001f84e3a9654cc73d633e4c02021-07-15T10:03:5825252  21  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-17T07:48:23211411114
38-69-00-13fd1406db080749f9a51f71bb79e4dc932021-03-13T16:15:5919194  31  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-13T14:08:00214133444
38-70-89-36d3aa7051c6a34dd5aca32b709fe97a5d2021-01-10T12:23:4820204                **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-11T06:05:39111134334
38-78-05-3729c8d9a5d0af437894856b925778531c2021-03-25T09:50:2110101  91  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-25T06:51:12124143333
38-87-40-88af73ee1145f04ee69c3d084c7dfaffd42021-03-24T10:13:3418182  51  2       11**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-24T09:37:18111343334
39-13-14-77fcd2bd96e91b45698d7973b3821889ca2021-03-09T09:49:28 3 34 191  6        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-09T08:15:40111133311
39-17-14-72bbfb6ee6cf4e4fffb2c39b84d5cbec662021-05-10T11:18:42 9 95  52  5        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-10T08:19:20233333314
39-26-59-484dae65f7eb2e4ee1902d52dfa7335a852021-06-07T10:51:1355551 251  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-07T07:53:23444114114
39-27-42-332cae33cd8d35441eb7ac742efcd27f5b2021-03-16T09:43:1019193  92  9        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-16T12:53:05121141114
39-89-72-02e5a143065e4c4facadb77311211174752021-05-29T10:13:04 4 44 142  9        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-29T07:15:25144143334
40-32-55-764893e1a19e2d4440a02cedc08aaf659e2021-07-07T12:23:0021211  71  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-07T10:38:10111143334
40-34-18-6597cfbb0a291b412d8e4f7d45d1e3a2712021-09-03T09:41:05 7 71  82  4       15**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-09-03T06:02:08144141144
40-75-08-644f455f10e1f54b33b76e1aaf040a96c52021-11-17T10:56:18 7 73  22  2       23**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-18T10:08:11111143134
40-86-20-4796d658e3b03e48669a24da99dc24e2b7                    5 55 162  3        2                **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**                            
41-07-41-06f14b3eaf7ec346a9ac8663a97605b5b92021-07-10T11:16:53 1 12 131  4        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-10T09:10:05144143334
41-21-75-34b0d39fc4044349968b86e08bb55307ba2021-11-04T12:06:4116165  61  1        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-04T10:06:54111441133
41-23-85-7585e5f808719248919a65d78e2173fa2d2021-05-30T10:22:0016165 103  2        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-30T16:03:02144444334
41-50-91-05c9dc170cded04c9e9aa8cebe2f43e5392021-03-06T12:41:0912128 192  8        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-06T10:44:57111141114
41-59-36-73ff80932637a240fabb8995a2fb0c50422021-10-04T13:05:10 8 83 111  3        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-04T10:46:50111141331
41-73-91-911f828c46e384401a80188e31eabc14702020-12-18T11:52:30 9 92 131  5        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-18T11:20:21244433334
41-91-51-72401f9e505bae4e0f9ad96094b1c197082021-10-19T10:03:5451511  81  2        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-19T07:04:02444414414
41-96-69-59e933585507964a6d8fd90574824cc2232021-10-31T12:49:4413134 133  1      309**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-31T08:48:08211443334
42-06-63-621c7c633ae925476bbbb12c4b740e47732021-01-21T20:31:36 4 41 331  3        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-21T17:31:45444343334
42-50-49-964a6fd370f78144558b9cd27c0a523bdb2021-06-22T07:50:4819194 161  4        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-09T10:26:28114444344
42-50-81-42b82f1052c90443feab80715f0debf0b72021-08-12T12:17:31 4 47 201  5        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-12T09:17:44144343334
42-84-08-46a11fd4a5364e41149e9ffa0691e108cb2021-05-09T13:46:1022222  11  6        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-09T15:14:30144444114
42-90-14-91505dc07020894b20bd8524f55b60e7b72021-11-12T11:06:56 6 65 101  2        4**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-12T11:30:08114133334
42-94-68-658dbc98013ea449dc96f4bddd0829fca72021-11-19T10:22:0853531 163  5      305**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-19T07:22:50444414414
42-96-10-47c2bfbc2124944b10822bc057172a43a62021-07-16T09:29:22 7 71 262  6       53**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-16T10:56:41144143134
43-13-50-129b327eee441644fa9c60cc1ce475c8192021-03-23T13:35:06 5 55 162  3        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-23T15:10:07144111114
43-18-08-76f99b2651c0a44659ab5fd4d502d4ae392021-07-24T10:59:43 3 37 111  2        8**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-24T07:59:50144111331
43-26-90-092b9f26641bce46f9bc9c1c07fc7c65952020-12-24T11:51:2052522  91  1        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-24T08:51:37444414414
43-51-92-3514836a6a1d584b6aa884961583841e862021-03-30T14:10:2411114 201  4        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-30T11:10:57144414344
44-04-67-2219e24541cabe4988a0db49ae14b0f7d02015-01-01T03:18:5323232  21  9        2**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-07T10:28:34144141111
44-09-88-30597dabb527f44f8ea720b3800587d7402021-01-04T11:35:2453532 412  4        3**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-04T08:35:51444114414
44-15-06-310442d4465cbe4d1a9a35e1fe69d9d7b32021-07-23T13:55:5714143 211  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-07-23T11:46:01111144114
44-19-72-77bd96286f17db48a9950317649c4ec6782021-09-08T10:58:3420202  11  4        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-09-10T08:58:17111211114
44-33-82-645d06000469db4f19a3f0581b98da76102020-12-21T10:23:1318188  91  2        9**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-21T08:49:30111144111
45-09-73-29cb53fd104e0446d0acdb58a80c95641e2021-01-18T09:07:50 4 41  53  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-01-18T06:07:40134334334
45-27-93-47b36cdabc46714c7dbf6ba97c017c36382021-02-18T10:14:08 7 73  82  1       42**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-02-18T08:21:10111143314
45-38-70-12165b8fe85942452591ced9a6820d57082021-11-14T11:10:3112     51  1                         **CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-14T10:16:54111111114
45-38-95-831f260d0e1b424caeae98053e36bc411d2021-11-20T15:09:1010103 191  4        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-11-20T12:54:45141111114
45-95-41-628b987ad6b53141b2857df3b28805db112021-03-19T14:05:05 7 71 222  3       15**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-03-27T07:05:39211141132
45-99-53-45d13ccd5df52c427096d3b7c81b09832c2021-06-09T11:56:00 4 44 192  2        5**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-06-09T10:29:36341343334
46-07-65-0195adffdee2f4450e86ee14784a0bf5b92021-08-10T10:38:57 8 86  32  1        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-08-10T09:14:14111113311
46-09-15-00b8f84f6c68884733a485751831dc53762021-10-04T11:00:0114142   5101        6**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-10-04T08:43:03111143334
46-18-31-36f133e6a6cd7d436f885815fbbc62cd802020-12-18T10:19:4512127  43  3        1**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2020-12-18T11:01:08134133334
46-33-31-2089750db895d64457bdcfcc8ca143af7e2021-05-20T10:30:1353531 233  3      303**CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL****CONFIDENTIAL**2021-05-20T07:30:21444114414
