01-06-47-850f7224925e994408b2a2c95070eb1be6403    1  2000            
01-06-47-850f7224925e994408b2a2c95070eb1be6412  400 14000            
01-06-47-850f7224925e994408b2a2c95070eb1be6423    1  4500            
01-06-47-850f7224925e994408b2a2c95070eb1be6432  500   500            
01-06-47-850f7224925e994408b2a2c95070eb1be6442    3    50            
01-06-47-850f7224925e994408b2a2c95070eb1be645                        
01-06-47-850f7224925e994408b2a2c95070eb1be6463    1  2300            
01-06-47-850f7224925e994408b2a2c95070eb1be6472 2876  1000            
01-06-47-850f7224925e994408b2a2c95070eb1be6481    1   150            
01-06-47-850f7224925e994408b2a2c95070eb1be6495    1   300            
01-06-47-850f7224925e994408b2a2c95070eb1be6505    1   100            
01-06-47-850f7224925e994408b2a2c95070eb1be6515    1   100            
01-06-47-850f7224925e994408b2a2c95070eb1be6525    1   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77 1                        
01-24-57-16e51172cd58354d39b05cb8507c812f77 21    1  1400            
01-24-57-16e51172cd58354d39b05cb8507c812f77 3                        
01-24-57-16e51172cd58354d39b05cb8507c812f77 41    1   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77 51    1  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77 61    1  2000            
01-24-57-16e51172cd58354d39b05cb8507c812f77 71    1  3000            
01-24-57-16e51172cd58354d39b05cb8507c812f77 8                        
01-24-57-16e51172cd58354d39b05cb8507c812f77 9                        
01-24-57-16e51172cd58354d39b05cb8507c812f77102  500  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77112   31   100            
01-24-57-16e51172cd58354d39b05cb8507c812f77122 2525  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77131    1  1600            
01-24-57-16e51172cd58354d39b05cb8507c812f7714                        
01-24-57-16e51172cd58354d39b05cb8507c812f77152 1034  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77162 1186  2000            
01-24-57-16e51172cd58354d39b05cb8507c812f7717                        
01-24-57-16e51172cd58354d39b05cb8507c812f77182  941   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77192  841   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77201    1  2800            
01-24-57-16e51172cd58354d39b05cb8507c812f77211    1  2000            
01-24-57-16e51172cd58354d39b05cb8507c812f77221    1  2000            
01-24-57-16e51172cd58354d39b05cb8507c812f77231    1  3500            
01-24-57-16e51172cd58354d39b05cb8507c812f77242  645   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77252   63   200            
01-24-57-16e51172cd58354d39b05cb8507c812f77262  268   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77272  496   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77282  109   100            
01-24-57-16e51172cd58354d39b05cb8507c812f77292 2543  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77302  104   200            
01-24-57-16e51172cd58354d39b05cb8507c812f77312  141   200            
01-24-57-16e51172cd58354d39b05cb8507c812f77322 1180  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77332  310   500            
01-24-57-16e51172cd58354d39b05cb8507c812f7734                        
01-24-57-16e51172cd58354d39b05cb8507c812f77351    1  8000            
01-24-57-16e51172cd58354d39b05cb8507c812f7736                        
01-24-57-16e51172cd58354d39b05cb8507c812f77375    1   500            
01-24-57-16e51172cd58354d39b05cb8507c812f77381    1 10000            
01-24-57-16e51172cd58354d39b05cb8507c812f77392  260  1500            
01-24-57-16e51172cd58354d39b05cb8507c812f77403    1  2000            
01-24-57-16e51172cd58354d39b05cb8507c812f77412  400 14000            
01-24-57-16e51172cd58354d39b05cb8507c812f77423    1  5000            
01-24-57-16e51172cd58354d39b05cb8507c812f77432  200   300            
01-24-57-16e51172cd58354d39b05cb8507c812f77442    3    50            
01-24-57-16e51172cd58354d39b05cb8507c812f7745                        
01-24-57-16e51172cd58354d39b05cb8507c812f77463    1  2560            
01-24-57-16e51172cd58354d39b05cb8507c812f77472 3215  1000            
01-24-57-16e51172cd58354d39b05cb8507c812f77481    1   100            
01-24-57-16e51172cd58354d39b05cb8507c812f77495   15  1500            
01-24-57-16e51172cd58354d39b05cb8507c812f77505    1   100            
01-24-57-16e51172cd58354d39b05cb8507c812f77515    1   100            
01-24-57-16e51172cd58354d39b05cb8507c812f77525    1   500            
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 1                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 21    1  14001    1  1400
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 3                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 41    1  12001    1  1200
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 51    1  10001    1  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 61    1  20001    1  2000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 71    1  12001    1  1200
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 8                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4 9                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4102  500  10002  500  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4112   45   1002   45   100
01-72-20-39cd1b6d4622b446ab913df29575bb52b4122 3179  10002 3179  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b413                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b414                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4152 1802  10002 1802  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4162 1216  10002 1216  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4171    6  20001    6  2000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4182  716   5002  716   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4192  718  10002  718  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4201    1  28001    1  2800
01-72-20-39cd1b6d4622b446ab913df29575bb52b4211    1  27001    1  2700
01-72-20-39cd1b6d4622b446ab913df29575bb52b4221    1  18001    1  1800
01-72-20-39cd1b6d4622b446ab913df29575bb52b4231    1  30001    1  3000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4242  559   5002  559   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4252   68   2002  105   300
01-72-20-39cd1b6d4622b446ab913df29575bb52b4262  409   5002   92   100
01-72-20-39cd1b6d4622b446ab913df29575bb52b4272   92   1002  409   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4282  674   5002  674   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4292 2978  20002 2978  2000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4302  963  10002  963  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b431                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4322 1623   5002 1623   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4332  222   2002  222   200
01-72-20-39cd1b6d4622b446ab913df29575bb52b434                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4351    1   7001    1  7000
01-72-20-39cd1b6d4622b446ab913df29575bb52b436                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4375    1   5005    1   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4381    1 110001    1 11000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4392   50   5002   50   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4403    1  20003    1  2000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4412  400 150002  400 15000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4423    1  30003    1  3000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4432  500   5002  500   500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4442    3    502    3    50
01-72-20-39cd1b6d4622b446ab913df29575bb52b445                        
01-72-20-39cd1b6d4622b446ab913df29575bb52b4463    1  25003    1  2500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4472 2378  10002 2378  1000
01-72-20-39cd1b6d4622b446ab913df29575bb52b4481    1   1001    1   100
01-72-20-39cd1b6d4622b446ab913df29575bb52b4495   18  15005   18  1500
01-72-20-39cd1b6d4622b446ab913df29575bb52b4505    1   1005    1   100
01-72-20-39cd1b6d4622b446ab913df29575bb52b4515    1   1005    1   100
01-72-20-39cd1b6d4622b446ab913df29575bb52b4525    1   5005    1   500
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 1                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 21    1  1500            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 3                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 4                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 51    1  1000            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 6                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 7                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 8                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945 9                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945102  372  1000            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694511                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694512                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694513                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694514                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945152 1575  2000            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694516                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694517                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945182  454   500            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945192  884   500            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945201    1  2700            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945211    1  2000            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694522                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694523                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945242  450   800            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945252  138   200            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945262  194   200            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945272  295   500            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945282  188   100            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945292 2211   800            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945302  534   600            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945312  228   250            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694532                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945332  147   100            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694534                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945351    1  8000            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694536                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694537                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694538                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694539                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694540                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694541                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945423    1  5500            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945432  500   500            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945442   50   600            
01-82-05-1969ca3dbdcde94103afd1cc1f095d694545                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694546                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694547                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694548                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d694549                        
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945505    1   100            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945515    1   100            
01-82-05-1969ca3dbdcde94103afd1cc1f095d6945525    1   500            
02-08-04-6467565d353675441b9a3710964108a6c2 1                        
02-08-04-6467565d353675441b9a3710964108a6c2 21    1  1500            
02-08-04-6467565d353675441b9a3710964108a6c2 3                        
02-08-04-6467565d353675441b9a3710964108a6c2 41   18  7000            
02-08-04-6467565d353675441b9a3710964108a6c2 51    1  1000            
02-08-04-6467565d353675441b9a3710964108a6c2 6                        
02-08-04-6467565d353675441b9a3710964108a6c2 7                        
02-08-04-6467565d353675441b9a3710964108a6c2 8                        
02-08-04-6467565d353675441b9a3710964108a6c2 9                        
02-08-04-6467565d353675441b9a3710964108a6c210                        
02-08-04-6467565d353675441b9a3710964108a6c2112   28   100            
02-08-04-6467565d353675441b9a3710964108a6c212                        
02-08-04-6467565d353675441b9a3710964108a6c213                        
02-08-04-6467565d353675441b9a3710964108a6c214                        
02-08-04-6467565d353675441b9a3710964108a6c215                        
02-08-04-6467565d353675441b9a3710964108a6c216                        
02-08-04-6467565d353675441b9a3710964108a6c217                        
02-08-04-6467565d353675441b9a3710964108a6c2181    1   100            
02-08-04-6467565d353675441b9a3710964108a6c219                        
02-08-04-6467565d353675441b9a3710964108a6c2201    1  2600            
02-08-04-6467565d353675441b9a3710964108a6c2211    1  2200            
02-08-04-6467565d353675441b9a3710964108a6c222                        
02-08-04-6467565d353675441b9a3710964108a6c223                        
02-08-04-6467565d353675441b9a3710964108a6c224                        
02-08-04-6467565d353675441b9a3710964108a6c225                        
02-08-04-6467565d353675441b9a3710964108a6c226                        
02-08-04-6467565d353675441b9a3710964108a6c2272   15   100            
02-08-04-6467565d353675441b9a3710964108a6c228                        
02-08-04-6467565d353675441b9a3710964108a6c229                        
02-08-04-6467565d353675441b9a3710964108a6c230                        
02-08-04-6467565d353675441b9a3710964108a6c231                        
02-08-04-6467565d353675441b9a3710964108a6c232                        
02-08-04-6467565d353675441b9a3710964108a6c233                        
02-08-04-6467565d353675441b9a3710964108a6c234                        
02-08-04-6467565d353675441b9a3710964108a6c235                        
02-08-04-6467565d353675441b9a3710964108a6c236                        
02-08-04-6467565d353675441b9a3710964108a6c237                        
02-08-04-6467565d353675441b9a3710964108a6c238                        
02-08-04-6467565d353675441b9a3710964108a6c2392  100   500            
02-08-04-6467565d353675441b9a3710964108a6c2403    1  1500            
02-08-04-6467565d353675441b9a3710964108a6c241                        
02-08-04-6467565d353675441b9a3710964108a6c2423    1  5500            
02-08-04-6467565d353675441b9a3710964108a6c2432  200   300            
02-08-04-6467565d353675441b9a3710964108a6c2442    3    50            
02-08-04-6467565d353675441b9a3710964108a6c2455    1   500            
02-08-04-6467565d353675441b9a3710964108a6c246                        
02-08-04-6467565d353675441b9a3710964108a6c247                        
02-08-04-6467565d353675441b9a3710964108a6c2481   18  1500            
02-08-04-6467565d353675441b9a3710964108a6c249                        
02-08-04-6467565d353675441b9a3710964108a6c2505    1   100            
02-08-04-6467565d353675441b9a3710964108a6c2515    1   100            
02-08-04-6467565d353675441b9a3710964108a6c2525    1   700            
02-13-48-8781c3b588f9ba4006982758f870f2f813 1                        
02-13-48-8781c3b588f9ba4006982758f870f2f813 21    1  1600            
02-13-48-8781c3b588f9ba4006982758f870f2f813 3                        
02-13-48-8781c3b588f9ba4006982758f870f2f813 41    1  2000            
02-13-48-8781c3b588f9ba4006982758f870f2f813 51    1  1400            
02-13-48-8781c3b588f9ba4006982758f870f2f813 6                        
02-13-48-8781c3b588f9ba4006982758f870f2f813 71    1  1600            
02-13-48-8781c3b588f9ba4006982758f870f2f813 8                        
02-13-48-8781c3b588f9ba4006982758f870f2f813 9                        
02-13-48-8781c3b588f9ba4006982758f870f2f813102   70   200            
02-13-48-8781c3b588f9ba4006982758f870f2f813112   20   100            
02-13-48-8781c3b588f9ba4006982758f870f2f81312                        
02-13-48-8781c3b588f9ba4006982758f870f2f81313                        
02-13-48-8781c3b588f9ba4006982758f870f2f81314                        
02-13-48-8781c3b588f9ba4006982758f870f2f81315                        
02-13-48-8781c3b588f9ba4006982758f870f2f81316                        
02-13-48-8781c3b588f9ba4006982758f870f2f81317                        
02-13-48-8781c3b588f9ba4006982758f870f2f813181    1  1200            
02-13-48-8781c3b588f9ba4006982758f870f2f81319                        
02-13-48-8781c3b588f9ba4006982758f870f2f813201    1  2000            
02-13-48-8781c3b588f9ba4006982758f870f2f813211    1  3000            
02-13-48-8781c3b588f9ba4006982758f870f2f813221    1  2600            
02-13-48-8781c3b588f9ba4006982758f870f2f813231    1  3600            
02-13-48-8781c3b588f9ba4006982758f870f2f813242  700   800            
02-13-48-8781c3b588f9ba4006982758f870f2f813252   20   100            
02-13-48-8781c3b588f9ba4006982758f870f2f813262  500   600            
02-13-48-8781c3b588f9ba4006982758f870f2f813272   20   200            
02-13-48-8781c3b588f9ba4006982758f870f2f81328                        
02-13-48-8781c3b588f9ba4006982758f870f2f813291    1  1500            
02-13-48-8781c3b588f9ba4006982758f870f2f81330                        
02-13-48-8781c3b588f9ba4006982758f870f2f81331                        
02-13-48-8781c3b588f9ba4006982758f870f2f813321    2  3000            
02-13-48-8781c3b588f9ba4006982758f870f2f813332  400  1000            
02-13-48-8781c3b588f9ba4006982758f870f2f81334                        
02-13-48-8781c3b588f9ba4006982758f870f2f81335                        
02-13-48-8781c3b588f9ba4006982758f870f2f81336                        
02-13-48-8781c3b588f9ba4006982758f870f2f813375    1   300            
02-13-48-8781c3b588f9ba4006982758f870f2f81338                        
02-13-48-8781c3b588f9ba4006982758f870f2f813392    1   200            
02-13-48-8781c3b588f9ba4006982758f870f2f813403    1  2000            
02-13-48-8781c3b588f9ba4006982758f870f2f813412  400  7000            
02-13-48-8781c3b588f9ba4006982758f870f2f813424  350  1600            
02-13-48-8781c3b588f9ba4006982758f870f2f813432  500   500            
02-13-48-8781c3b588f9ba4006982758f870f2f813442   10   100            
02-13-48-8781c3b588f9ba4006982758f870f2f81345                        
02-13-48-8781c3b588f9ba4006982758f870f2f81346                        
02-13-48-8781c3b588f9ba4006982758f870f2f813472  500  1000            
02-13-48-8781c3b588f9ba4006982758f870f2f813481    1   350            
02-13-48-8781c3b588f9ba4006982758f870f2f813491    8  7000            
02-13-48-8781c3b588f9ba4006982758f870f2f813502    7   100            
02-13-48-8781c3b588f9ba4006982758f870f2f813512    1   100            
02-13-48-8781c3b588f9ba4006982758f870f2f813522   21   100            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 1                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 21    1  1500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 3                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 4                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 51    1  1000            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 6                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 7                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 8                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1 9                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1102  800  1000            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b111                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b112                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b113                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b114                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b115                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1162  724   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b117                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1182  567   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1192 1000  1514            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1201    1  2600            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1211    1  1800            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b122                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1231    1  2800            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1242  479   700            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1252  408   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1262  410   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1272  234   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1282  538   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1292 2475   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1302 2413  1800            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1312  111   100            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1322 1072  1000            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1332  357   200            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b134                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1351    1  8000            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b136                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1375    1   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b138                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b139                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1403    1  1200            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1412  250  9000            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1423    1  5000            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1432  500   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1442   50   500            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b145                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b146                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b147                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b148                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b149                        
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1505    1   100            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1515    1   100            
02-42-01-910e4926dd925f4959a0a2ba9fcf76f4b1525    1   500            
02-47-01-605547333a50e842c3b7f5e0d596c94105 1                        
02-47-01-605547333a50e842c3b7f5e0d596c94105 21    1  1500            
