31-67-12-821152-001-01 211   1200  210000 1   1   91 912       2             20  0  0  10   0
38-66-19-412560-001-01 601    300   38000 2   2   41 412       2            450  0  0   0   0
38-66-19-412560-001-01 631    330   90000 2   2   91 912       2            800  0  0   0   0
38-66-19-412560-001-013022                             2       2            120  0  0   0   0
38-66-19-412560-001-013052                             2       2            140  0  0   0   0
87-80-88-842577-001-01 211    120   36000 1 2 1 2 41 411 12042 2            360  0  0   0   0
31-12-34-482578-001-01 212                             2       2             42  0  0   0   0
57-34-90-342579-001-01 211    300  300000 1 2 1 21611611 30062 2            300  0  0   0   0
03-51-31-802580-001-01 212                             2       2            180  0  0   0   0
19-69-36-162582-001-01 212                             2       2             60  0  0   0   0
81-90-64-932582-001-02 211   1000  300000 1   1   96 962       2            500  0  0   0   0
52-35-01-102583-001-01 211     60   26000 1   1   21 212       2            900  0  0   0   0
03-81-40-042598-001-01 531     25   25000 1   1   91 912       2              0  0  0   0   0
71-80-87-222599-001-01 211    200   50000 1   1   21 212       2             30  0  0   0   0
96-72-67-952601-001-01 212                             2       2            144  0  0   0   0
96-72-67-952601-001-013052                             2       2           1500  0  0   0   0
47-47-77-472618-001-01 572                             2       2             60  0  0   0   0
47-47-77-472618-001-013032                             2       2            100  0  0   0   0
61-66-70-262634-001-013042                             2       2           1000  0  0   0   0
61-66-70-262634-001-019981  1850016950000 1 2 1 2 91 912       2             10  0  0  10   0
01-89-35-762640-001-01 602                             2       2              2  0  0   0   0
01-89-35-762640-001-019982                             2       2              0180  0   0   0
47-19-86-882672-001-02 541     18   20000 2   2   91 912       2              0  0  0   0   0
50-32-82-322673-001-013042                             1 50062 2           1500  0  0   0   0
47-00-46-322692-001-01 452                             2       2             10  0  0   0   0
86-49-59-312695-001-01 211     20   20000 2   2   21 112       2             50  0  0   0   0
22-68-13-622749-001-03 212                             2       2            175  0  0 200   0
43-96-69-252750-001-03 212                             2       2            240  0  0 320   0
43-96-69-252750-001-03 661    350  800000 1   1  2032022       2              5  0  5   0   0
27-89-89-482751-001-02 452                             2       2            100  0  0  60   0
66-44-70-132754-001-02 212                             2       2             85  0  0  40   0
19-29-52-872755-001-01 212                             2       2             80  0  0  60   0
19-29-52-872755-001-01 661    200 1600000 1 4 1 42132132       2             20  0  0  20   0
88-64-17-462786-001-01 212                             2       2            100  0  0  50   0
64-39-68-452787-001-01 212                             2       2            150  0  0  50   0
37-86-68-692788-001-01 212                             2       2            160  0  0  80   0
67-86-73-422789-001-01 212                             2       2            240  0  0 160   0
54-74-73-732790-001-01 211    250   50000 1   1   92 412       2            150  0  0 100   0
80-39-16-432790-001-04 212                             2       2            150  0  0 100   0
85-92-14-252791-001-01 212                             1 10012 2             30  0  0   0   0
90-59-38-222792-001-01 212                             2       2           4000  0  0   0   0
90-59-38-222792-001-01 452                             2       2             10  0  0  10   0
44-64-21-262793-001-01 212                             2       2            240  0  0  80   0
37-60-26-942805-001-01 211    150   50000 1   1   94 312       2             25  0  0  25   0
37-58-50-612810-001-01 452                             2       2              0  0150 300   0
42-67-05-592811-001-01 211    170   65000 1   1   94 222       2             20  0  0  10   0
57-13-03-722829-001-01 212                             2       2            100  0  0  50   0
13-39-33-842833-001-01 211    150  120000 1   1   21 212       2             30  0  0  20   0
28-25-83-472850-001-01 211     20   20000 1   1   21 212       2             90  0  0  40   0
28-25-83-472850-001-01 341    140  170000 1   1   91 912       2             30  0  0   0   0
28-25-83-472850-001-01 461    130  260000 1   1  2112112       2             20  0  0   0   0
48-32-03-052866-001-02 452                             2       2             43  0  0   0   0
49-04-68-352867-001-01 461     25   42500 1 2 1 2 91 912       2              0  0  0   0   0
19-24-76-442868-001-02 461    220  440000 1   1   52 522       2             15  0  0   5   0
70-30-87-902881-001-01 461    120  300000 1   1   72 722       2             30  0  0   0   0
22-11-88-242886-001-01 451  13600   20000 1 2 1 2 21 212       2          27200  0  0   0   0
22-11-88-242886-001-01 461    240  312000 1 2 1 2 51 512       2              0  0  0   0   0
05-21-43-642892-001-01 461    290  580000 1   1   71 712       2              0  0  0   0   0
30-79-15-052892-001-03 212                             2       2              2  0  0   0   0
30-79-15-052892-001-03 452                             2       2             12  0  0   4   0
30-79-15-052892-001-03 461     10   13000 1 2 1 2 91 912       2              2  0  0   0   0
11-84-43-782901-001-01 342                             1  1052 2             35 10  0   0   0
11-84-43-782901-001-01 461     80  144000 1 2 1 2 41 412       2             20  0  0   0   0
84-67-69-892902-001-01 461     40   80000 1 2 1 2 21 212       2              5  0  0   0   0
42-64-34-582903-001-01 461    537  716900 1 2 1 2 51 512       2              0  0  0   0   0
66-74-34-222904-001-01 341     80  162000 1   1   93 512       2             10  0  0   0   0
45-99-60-942905-001-01 341     81  145800 1   1   51 932       2              4  0  0   0   0
42-59-87-532919-001-01 462                             2       2             10  0  0   0   0
51-20-76-342920-001-01 461    120  200000 1 2 1 2 71 712       2              4  0  0   6   0
82-14-02-372921-001-01 212                             2       2            110  0  0  25   0
82-14-02-372921-001-01 342                             2       2             55  0  0  10   0
82-14-02-372921-001-01 461  1182021600000 1   1   51 512       2            140  0  0   0   0
39-25-98-642923-001-01 461   1150 2400000 1   1   52 522       2             50  0  0   0   0
77-63-97-982924-001-02 212                             2       2             20  0  0   0   0
77-63-97-982924-001-02 461   5000 8100000 3 4 3 4 51 522       2              0  0  0   0   0
75-26-16-452925-001-01 461    600 1300000 1   1   51 512       2              0  0  0   0   0
03-82-32-102925-001-02 212                             2       2             97  0  0   0   0
03-82-32-102925-001-02 461   1020 2295000 1 2 1 2 61 611  1742 2              0  0  0   0   0
47-73-88-652926-001-01 461   2040 4080000 1   1   71 712       2              0  0  0   0   0
34-70-67-062960-001-01 602                             2       2             40  0  0  10   0
08-98-55-432963-001-013032                             2       2              0  0  0   0 500
68-23-21-383056-001-04 212                             1  1042 2             40  0  0  20   0
78-10-18-943056-001-05 212                             2       2            120  0  0  30   0
04-23-29-783058-001-01 211    140   60000 1   1   41 511 14042 2            420  0  0   0   0
96-10-29-263074-001-01 212                             2       2            300  0  0   0   0
01-31-69-053093-001-013042                             2       2            300  0  0   0   0
66-31-98-443095-001-01 212                             2       2            260  0  0   0   0
13-23-04-153112-001-01 212                             1  5062 2            250  0  0   0   0
81-00-58-343166-001-01 561     10   50000 1   1   92 922       2              0  0  0   0   0
29-45-42-373167-001-01 561    200  160000 1   1   91 912       2              0  0  0   0   0
42-00-78-103168-001-01 561     25   85000 1   1   41 412       2             16  0  0   4   0
44-11-82-583168-001-03 561     20   70000 1 2 1 21611612       2              0  0  0   0   0
84-02-93-513172-001-01 561      5   50000 1   1   51 512       2              0  0  0   0   0
02-50-88-113185-001-01 541    660 2640000 1 2 1 2 61 612       2              0  0  0   0   0
02-50-88-113185-001-01 611    840 3150000 1 2 1 2 91 912       2              0  0  0   0   0
76-50-08-943186-001-01 602                             2       2            120  0  0  50   0
78-32-84-413187-001-01 541     25   25000 1   1   91 912       2              0  0  0   0   0
76-44-53-443188-001-01 541     60  100000 1   1   91 912       2              0  0  0   0   0
51-34-40-933190-001-01 541    350 1225000 1 2 1 2 92 922       2              0  0  0   0   0
51-34-40-933190-001-01 611     40  120000 1 2 1 2 91 912       2              0  0  0   0   0
51-34-40-933190-001-013041  30000  875000 1 2 1 2 93 932       2              0  0  0   0   0
71-65-11-523192-001-01 541     58  216000 1 2 1 2 95 952       2              0  0  0   0   0
71-65-11-523192-001-01 602                             2       2             50  0  0   0   0
71-65-11-523192-001-013022                             1  1562 2              0  0  0   0   0
69-32-86-523204-001-01 541     20  100000 1 2 1 2 71 712       2              0  0  0   0   0
96-05-32-133205-001-01 541     80  400000 1   1   61 612       2              0  0  0   0   0
16-27-36-483341-001-05 452                             2       2             12  0  0   0   0
86-53-85-033356-001-01 212                             2       2            200  0  0  50   0
90-79-01-953360-001-01 212                             2       2             20  0  0   0   0
62-47-91-693377-001-03 452                             2       2             50  0  0  10   0
19-86-31-293385-001-01 212                             2       2            100  0  0 150   0
22-32-62-133437-001-01 452                             2       2             15  0  0   0   0
59-20-56-743478-001-01 451     28   28000 1   1   21 212       2             42  0  0   0   0
40-03-22-643489-001-04 212                             2       2            200  0  0  50   0
57-73-74-663496-001-01 452                             2       2              7  4  0   3   0
56-39-47-013511-001-02 212                             2       2             75  0  0   0   0
19-39-89-593549-001-01 212                             2       2             20  0  0  20   0
74-75-91-793553-001-03 452                             2       2            175  0  0  35   0
32-17-78-073586-001-01 212                             2       2            200  0  0 100   0
32-17-78-073586-001-01 461    480 1200000 1 2 1 2 91 912       2             15  0  0   5   0
20-25-86-313586-001-02 212                             2       2            100  0  0   0   0
20-25-86-313586-001-02 341     25   30000 1 2 1 2 93 932       2              5  0  0   0   0
09-31-93-253605-001-01 211    200  120000 1   1   91 912       2             50  0  0   0   0
11-40-56-853607-001-01 602                             2       2             45  0  0   0   0
21-35-87-243627-001-01 212                             2       2            150  0  0  50   0
21-35-87-243627-001-01 462                             2       2             40  0  0   0   0
58-58-82-683643-001-01 212                             2       2             50  0  0   0   0
58-58-82-683643-001-01 641    300 3000000 1   1   94 942       2              0  0  0   0   0
08-34-40-963644-001-01 212                             2       2            500  0  0 200   0
08-34-40-963644-001-01 641     80   88000 1 2 1 21611612       2              0  0  0   0   0
08-34-40-963644-001-013041    300  100000 1   1  1611612       2              0  0  0   0   0
48-70-78-563645-001-01 212                             2       2            240  0  0   0   0
48-70-78-563645-001-01 611     11  220000 1 4 1 4 92 922       2              0  0  0   0   0
48-70-78-563645-001-01 641     30   60000 1 4 1 4 92 922       2              0  0  0   0   0
37-00-59-023662-001-01 341     30   60000 1 2 1 2 21 212       2             25  1  0   4   0
57-29-56-033663-001-01 572                             2       2             37  0  0   0   0
33-22-49-703667-001-01 462                             2       2              5  0  0   0   0
97-63-96-063667-001-03 462                             2       2              4  0  0   0   0
99-07-17-063702-001-01 602                             2       2             20  0  0   0   0
24-81-45-053719-001-01 212                             2       2             60  0  0  20   0
84-70-04-133720-001-01 452                             2       2           2700  0  0   0   0
84-70-04-133720-001-01 602                             2       2            165  0  0   0   0
67-16-45-783721-001-01 212                             2       2             25  0  0   0   0
46-79-04-893722-001-01 212                             2       2             35  0  0   0   0
94-01-95-713723-001-013041   1000   40000 1 2 1 2 21 212       2              0  0  0   0   0
44-69-31-703724-001-01 602                             2       2             20  0  0   0   0
26-58-05-333737-001-01 461    100  150000 1   1   92 922       2              0  0  0   0   0
69-36-36-133739-001-01 212                             2       2             75  0  0   0   0
98-58-55-763740-001-01 212                             2       2         475000  0  0   0   0
98-58-55-763740-001-01 461     85  200000 1   1 2 51 512       2             13  0  0   2   0
11-59-39-513741-001-01 461     70  144200 1   1   72 722       142  41000    10  0  0   0   0
19-82-60-373742-001-01 461    340  680000 2   2   61 612       2              0  0  0   0   0
78-14-25-283743-001-01 461     10   50000 1   1   51 512       2              0  0  0   0   0
